"","komitet","procent"
"1","Liczba wyborców",731
"2","Liczba kart oddanych",429
"3","Liczba głosów ważnych",383
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",2.61
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.26
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.22
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.54
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.78
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",37.08
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.52
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.04
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.04
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.26
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
