"","komitet","procent"
"1","Liczba wyborców",2274
"2","Liczba kart oddanych",1289
"3","Liczba głosów ważnych",1080
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.72
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.94
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.04
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.46
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.56
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.87
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.46
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.43
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.09
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.43
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.37
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.5
