"","komitet","procent"
"1","Liczba wyborców",1792
"2","Liczba kart oddanych",1246
"3","Liczba głosów ważnych",919
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.92
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",72.25
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.49
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.54
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.44
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.76
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.11
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.22
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.63
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.22
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.11
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.87
