"","komitet","procent"
"1","Liczba wyborców",653
"2","Liczba kart oddanych",290
"3","Liczba głosów ważnych",225
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.33
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.44
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.44
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.22
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.44
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.78
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.22
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.67
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.89
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.44
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.89
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.78
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.89
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.33
