"","komitet","procent"
"1","Liczba wyborców",672
"2","Liczba kart oddanych",339
"3","Liczba głosów ważnych",291
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",23.02
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",62.2
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.69
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",4.47
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.69
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.72
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.34
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.34
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.69
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.03
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.37
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.03
