"","komitet","procent"
"1","Liczba wyborców",1240
"2","Liczba kart oddanych",588
"3","Liczba głosów ważnych",534
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.75
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.56
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.37
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.25
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"16","KOMITET WYBORCZY LEWICA",0.37
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.18
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.37
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.31
