"","komitet","procent"
"1","Liczba wyborców",1430
"2","Liczba kart oddanych",938
"3","Liczba głosów ważnych",652
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.12
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",37.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.77
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.28
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.45
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.61
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.15
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.46
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.15
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.15
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.92
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"16","KOMITET WYBORCZY LEWICA",0.15
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.69
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.46
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.61
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.92
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.23
