"","komitet","procent"
"1","Liczba wyborców",752
"2","Liczba kart oddanych",461
"3","Liczba głosów ważnych",376
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.51
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",30.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.53
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.65
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",48.67
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.53
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.53
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.33
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.53
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.27
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.8
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.8
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
