"","komitet","procent"
"1","Liczba wyborców",318
"2","Liczba kart oddanych",218
"3","Liczba głosów ważnych",158
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",27.22
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.63
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.9
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.16
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",4.43
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.63
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.53
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.9
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.27
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.63
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",4.43
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.27
