"","komitet","procent"
"1","Liczba wyborców",1578
"2","Liczba kart oddanych",762
"3","Liczba głosów ważnych",677
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",14.77
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.85
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.91
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.15
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.48
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.48
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.3
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.44
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.33
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.3
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.18
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.18
