"","komitet","procent"
"1","Liczba wyborców",345
"2","Liczba kart oddanych",200
"3","Liczba głosów ważnych",175
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.86
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.57
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.14
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.57
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",41.71
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.14
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.57
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.14
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.14
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.57
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.86
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",4
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.71
