"","komitet","procent"
"1","Liczba wyborców",1169
"2","Liczba kart oddanych",586
"3","Liczba głosów ważnych",518
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.93
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",14.86
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.58
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",46.53
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.18
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.97
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.9
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.93
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.39
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.16
