"","komitet","procent"
"1","Liczba wyborców",699
"2","Liczba kart oddanych",494
"3","Liczba głosów ważnych",347
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.39
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",55.33
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.15
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.17
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.29
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.73
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.15
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.15
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.48
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.58
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.29
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
