"","komitet","procent"
"1","Liczba wyborców",1115
"2","Liczba kart oddanych",598
"3","Liczba głosów ważnych",492
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.94
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.2
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",28.05
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.27
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.02
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.03
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.61
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.61
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.02
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.85
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.22
"16","KOMITET WYBORCZY LEWICA",0.61
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.2
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.61
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.02
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
