"","komitet","procent"
"1","Liczba wyborców",2194
"2","Liczba kart oddanych",1281
"3","Liczba głosów ważnych",1192
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.98
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.34
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",51.68
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.37
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.42
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.34
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.5
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.42
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.51
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.27
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"16","KOMITET WYBORCZY LEWICA",0.76
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.2
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.42
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.25
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.5
