"","komitet","procent"
"1","Liczba wyborców",539
"2","Liczba kart oddanych",375
"3","Liczba głosów ważnych",283
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",21.2
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.49
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.14
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.41
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.71
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.06
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.3
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.71
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.71
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.06
