"","komitet","procent"
"1","Liczba wyborców",927
"2","Liczba kart oddanych",544
"3","Liczba głosów ważnych",429
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",17.72
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.56
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.31
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.7
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.4
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.4
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.8
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"16","KOMITET WYBORCZY LEWICA",0.7
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.9
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.23
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.4
