"","komitet","procent"
"1","Liczba wyborców",1233
"2","Liczba kart oddanych",520
"3","Liczba głosów ważnych",410
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.32
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.05
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.24
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.49
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.24
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.24
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.24
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.73
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.22
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.68
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.98
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.98
