"","komitet","procent"
"1","Liczba wyborców",1394
"2","Liczba kart oddanych",543
"3","Liczba głosów ważnych",516
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.04
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.47
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.39
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.46
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.16
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.39
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.19
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.78
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.16
