"","komitet","procent"
"1","Liczba wyborców",1877
"2","Liczba kart oddanych",861
"3","Liczba głosów ważnych",820
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.41
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.46
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.44
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.1
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.24
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.24
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.1
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.61
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.1
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.73
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.22
