"","komitet","procent"
"1","Liczba wyborców",1247
"2","Liczba kart oddanych",702
"3","Liczba głosów ważnych",681
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",30.98
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.17
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",43.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.95
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.47
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.15
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.59
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.99
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.32
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.29
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.59
