"","komitet","procent"
"1","Liczba wyborców",1647
"2","Liczba kart oddanych",991
"3","Liczba głosów ważnych",801
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.74
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.62
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.24
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.6
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.37
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.75
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.5
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.5
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.25
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.25
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.37
