"","komitet","procent"
"1","Liczba wyborców",1902
"2","Liczba kart oddanych",1131
"3","Liczba głosów ważnych",794
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.96
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.39
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.01
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.64
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.91
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.76
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.13
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.76
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.25
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.89
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.88
"16","KOMITET WYBORCZY LEWICA",0.25
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.63
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.01
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.26
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.9
