"","komitet","procent"
"1","Liczba wyborców",2086
"2","Liczba kart oddanych",1038
"3","Liczba głosów ważnych",939
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.1
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.15
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.64
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.43
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.43
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.96
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.75
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.92
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.32
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.92
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.53
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.75
