"","komitet","procent"
"1","Liczba wyborców",1600
"2","Liczba kart oddanych",968
"3","Liczba głosów ważnych",736
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",21.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.19
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.88
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.68
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.68
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.54
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.54
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.54
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.09
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.04
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.09
