"","komitet","procent"
"1","Liczba wyborców",1956
"2","Liczba kart oddanych",1151
"3","Liczba głosów ważnych",990
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.32
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",16.16
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.71
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.66
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.2
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.64
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.61
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.61
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.4
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.65
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.3
"16","KOMITET WYBORCZY LEWICA",0.81
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.01
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.1
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.01
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.4
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.81
