"","komitet","procent"
"1","Liczba wyborców",511
"2","Liczba kart oddanych",348
"3","Liczba głosów ważnych",290
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.52
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",57.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.72
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.55
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",4.83
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.69
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.14
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.69
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.79
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.69
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.38
"16","KOMITET WYBORCZY LEWICA",0.69
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.72
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.34
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
