"","komitet","procent"
"1","Liczba wyborców",999
"2","Liczba kart oddanych",622
"3","Liczba głosów ważnych",482
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",69.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.49
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.69
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.83
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.24
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.41
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.41
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.21
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"16","KOMITET WYBORCZY LEWICA",0.21
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.41
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.62
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.62
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.83
