"","komitet","procent"
"1","Liczba wyborców",179
"2","Liczba kart oddanych",115
"3","Liczba głosów ważnych",99
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.07
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.23
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",39.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.23
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.02
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.01
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.01
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.01
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.02
