"","komitet","procent"
"1","Liczba wyborców",1018
"2","Liczba kart oddanych",665
"3","Liczba głosów ważnych",525
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.71
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",51.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.43
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.57
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.19
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",7.62
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.14
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.57
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"16","KOMITET WYBORCZY LEWICA",0.19
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.95
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.57
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.19
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.1
