"","komitet","procent"
"1","Liczba wyborców",924
"2","Liczba kart oddanych",497
"3","Liczba głosów ważnych",430
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.74
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",13.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.93
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.95
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",45.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.7
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.93
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.93
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.16
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.09
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",10.47
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.23
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.7
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.16
