"","komitet","procent"
"1","Liczba wyborców",936
"2","Liczba kart oddanych",524
"3","Liczba głosów ważnych",367
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",29.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",49.59
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.99
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.99
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.09
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.27
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.27
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.27
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.27
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.27
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
