"","komitet","procent"
"1","Liczba wyborców",1701
"2","Liczba kart oddanych",897
"3","Liczba głosów ważnych",846
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.06
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.55
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.58
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.12
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.66
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.59
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.3
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"16","KOMITET WYBORCZY LEWICA",0.47
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.18
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.12
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.95
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.18
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.54
