"","komitet","procent"
"1","Liczba wyborców",2216
"2","Liczba kart oddanych",920
"3","Liczba głosów ważnych",856
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",21.5
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.93
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.05
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.47
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.21
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.17
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.23
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.35
