"","komitet","procent"
"1","Liczba wyborców",356
"2","Liczba kart oddanych",218
"3","Liczba głosów ważnych",162
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.26
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.62
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.47
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.23
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.23
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.23
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.62
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.85
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.23
