"","komitet","procent"
"1","Liczba wyborców",2280
"2","Liczba kart oddanych",1109
"3","Liczba głosów ważnych",978
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",46.22
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.85
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.1
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.82
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.41
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.1
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.07
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"16","KOMITET WYBORCZY LEWICA",0.1
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.78
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.31
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.31
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.23
