"","komitet","procent"
"1","Liczba wyborców",1420
"2","Liczba kart oddanych",740
"3","Liczba głosów ważnych",573
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",56.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.73
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.34
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.52
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.17
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.84
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.35
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.35
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.17
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.87
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.7
