"","komitet","procent"
"1","Liczba wyborców",2019
"2","Liczba kart oddanych",927
"3","Liczba głosów ważnych",827
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.38
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.74
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.6
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.47
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",40.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.24
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.66
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.73
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.12
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.6
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.85
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"16","KOMITET WYBORCZY LEWICA",0.85
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.32
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.6
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.73
