"","komitet","procent"
"1","Liczba wyborców",1727
"2","Liczba kart oddanych",954
"3","Liczba głosów ważnych",892
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",39.24
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.9
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",34.64
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.89
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.34
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.22
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.22
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.82
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.9
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.11
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.34
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.46
