"","komitet","procent"
"1","Liczba wyborców",1339
"2","Liczba kart oddanych",404
"3","Liczba głosów ważnych",361
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.28
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.05
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.11
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",35.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.47
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.22
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.28
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.28
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.49
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.05
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.28
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.05
