"","komitet","procent"
"1","Liczba wyborców",2263
"2","Liczba kart oddanych",1090
"3","Liczba głosów ważnych",1002
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.27
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.75
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.37
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.3
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.6
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.3
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.6
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.9
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.6
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.5
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.2
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.2
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1
