"","komitet","procent"
"1","Liczba wyborców",1145
"2","Liczba kart oddanych",523
"3","Liczba głosów ważnych",488
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.83
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.73
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.1
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.2
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.41
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.25
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.07
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.2
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.28
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.61
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.61
