"","komitet","procent"
"1","Liczba wyborców",2072
"2","Liczba kart oddanych",1063
"3","Liczba głosów ważnych",932
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.4
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.54
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",12.02
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.75
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.32
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.5
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.11
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.75
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.64
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.93
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.11
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.54
