"","komitet","procent"
"1","Liczba wyborców",1410
"2","Liczba kart oddanych",834
"3","Liczba głosów ważnych",619
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.68
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",58.97
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.97
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.23
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.09
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.32
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.97
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.48
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.32
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.32
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.16
