"","komitet","procent"
"1","Liczba wyborców",843
"2","Liczba kart oddanych",482
"3","Liczba głosów ważnych",355
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.52
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.34
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.89
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.56
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.69
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.56
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.41
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.13
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.56
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.92
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.13
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.13
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.41
