"","komitet","procent"
"1","Liczba wyborców",2432
"2","Liczba kart oddanych",1031
"3","Liczba głosów ważnych",872
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.39
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",64.11
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.57
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.8
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.94
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.11
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.46
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.11
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.29
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.49
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.69
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.34
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.69
