"","komitet","procent"
"1","Liczba wyborców",1010
"2","Liczba kart oddanych",639
"3","Liczba głosów ważnych",473
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",28.12
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",22.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.63
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.59
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.12
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.63
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.63
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.9
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.85
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.63
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.42
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.63
"16","KOMITET WYBORCZY LEWICA",2.33
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.42
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",5.29
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.75
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.63
