"","komitet","procent"
"1","Liczba wyborców",778
"2","Liczba kart oddanych",430
"3","Liczba głosów ważnych",356
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.02
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",57.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.69
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.9
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.94
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.56
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.28
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.84
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.28
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.12
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.84
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.4
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.84
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.4
