"","komitet","procent"
"1","Liczba wyborców",831
"2","Liczba kart oddanych",343
"3","Liczba głosów ważnych",278
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.91
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.68
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.36
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",12.95
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.02
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.72
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.72
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.08
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.16
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.08
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.52
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.36
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.36
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.72
