"","komitet","procent"
"1","Liczba wyborców",919
"2","Liczba kart oddanych",538
"3","Liczba głosów ważnych",384
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.84
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",57.81
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.78
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.68
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.16
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.78
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.04
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.52
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.52
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.04
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.26
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.52
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.04
