"","komitet","procent"
"1","Liczba wyborców",2402
"2","Liczba kart oddanych",1160
"3","Liczba głosów ważnych",1108
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.08
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.53
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.99
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",49.73
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.94
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.99
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.18
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.45
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",8.48
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.09
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.35
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.09
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.18
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.9
