"","komitet","procent"
"1","Liczba wyborców",389
"2","Liczba kart oddanych",163
"3","Liczba głosów ważnych",122
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.66
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.16
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.57
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.64
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.1
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",4.92
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.28
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.82
"16","KOMITET WYBORCZY LEWICA",0.82
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.46
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.64
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",3.28
