"","komitet","procent"
"1","Liczba wyborców",722
"2","Liczba kart oddanych",386
"3","Liczba głosów ważnych",284
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.1
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",66.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.38
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.35
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.06
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.35
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.7
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.06
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.35
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.7
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.7
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.06
