"","komitet","procent"
"1","Liczba wyborców",763
"2","Liczba kart oddanych",324
"3","Liczba głosów ważnych",261
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.48
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.68
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",28.74
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.16
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.77
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.77
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.77
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.38
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.77
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.38
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.15
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.15
