"","komitet","procent"
"1","Liczba wyborców",1601
"2","Liczba kart oddanych",750
"3","Liczba głosów ważnych",633
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.85
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.22
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.32
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.42
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.63
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.26
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.42
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.53
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.21
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.16
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.26
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.16
