"","komitet","procent"
"1","Liczba wyborców",1996
"2","Liczba kart oddanych",948
"3","Liczba głosów ważnych",856
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",22.2
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.39
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",35.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.12
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.47
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",3.97
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.93
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.69
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.4
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.1
