"","komitet","procent"
"1","Liczba wyborców",703
"2","Liczba kart oddanych",401
"3","Liczba głosów ważnych",303
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.84
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.97
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.26
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.19
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.32
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.99
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.66
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.66
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.99
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.99
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.66
