"","komitet","procent"
"1","Liczba wyborców",769
"2","Liczba kart oddanych",562
"3","Liczba głosów ważnych",430
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.37
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",67.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.84
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.4
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.23
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.7
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"16","KOMITET WYBORCZY LEWICA",0.23
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.23
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.23
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.23
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.47
