"","komitet","procent"
"1","Liczba wyborców",1033
"2","Liczba kart oddanych",605
"3","Liczba głosów ważnych",485
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.14
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",30.52
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.24
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.08
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.6
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.82
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.03
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.03
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.82
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.62
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.44
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.21
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.03
