"","komitet","procent"
"1","Liczba wyborców",1888
"2","Liczba kart oddanych",1079
"3","Liczba głosów ważnych",1032
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.24
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.87
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",52.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.73
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.16
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.1
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.48
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.88
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.74
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.19
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.16
