"","komitet","procent"
"1","Liczba wyborców",1932
"2","Liczba kart oddanych",1004
"3","Liczba głosów ważnych",897
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.04
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",16.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.33
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",32
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.77
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.45
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.11
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.22
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.78
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.67
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.9
