"","komitet","procent"
"1","Liczba wyborców",1503
"2","Liczba kart oddanych",684
"3","Liczba głosów ważnych",604
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.59
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.93
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.33
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.89
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.85
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.17
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.33
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.16
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.5
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.17
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.48
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.99
"16","KOMITET WYBORCZY LEWICA",0.99
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.3
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.5
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.66
