"","komitet","procent"
"1","Liczba wyborców",2095
"2","Liczba kart oddanych",1000
"3","Liczba głosów ważnych",854
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.3
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.49
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",38.41
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.7
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.81
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.58
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.59
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.35
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.94
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.59
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.7
