"","komitet","procent"
"1","Liczba wyborców",1458
"2","Liczba kart oddanych",840
"3","Liczba głosów ważnych",632
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.14
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.72
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.87
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.11
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.79
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.27
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.16
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.06
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.32
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.48
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.32
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.11
